Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
3.35,0,0.828104585,0.828104585,0.7910522385,0.828104585,0.7910522385,0,0,0,0,8.245852415,133.0109616,131.6358408,434120200
3.36,0,0.827258356,0.827258356,0.7903394456,0.827258356,0.7903394456,0,0,0,0,8.233037798,132.8438625,131.4980435,435416000
3.37,0,0.8264153101,0.8264153101,0.7896298359,0.8264153101,0.7896298359,0,0,0,0,8.220249615,132.6771036,131.3602925,436711900
3.38,0,0.8255754523,0.8255754523,0.7889234142,0.8255754523,0.7889234142,0,0,0,0,8.2074908,132.5107168,131.2226172,438007800
3.39,0,0.8247387281,0.8247387281,0.788220126,0.8247387281,0.788220126,0,0,0,0,8.194759432,132.3446325,131.0849528,439303700
3.4,0,0.8239051522,0.8239051522,0.7875199863,0.8239051522,0.7875199863,0,0,0,0,8.18205637,132.1789124,130.9473555,440599600
3.41,0,0.8230747411,0.8230747411,0.7868230113,0.8230747411,0.7868230113,0,0,0,0,8.169383918,132.0135844,130.8098508,441895500
3.42,0,0.8222474382,0.8222474382,0.7861291445,0.8222474382,0.7861291445,0,0,0,0,8.156735931,131.8485842,130.6723783,443191400
3.43,0,0.8214232427,0.8214232427,0.7854383851,0.8214232427,0.7854383851,0,0,0,0,8.144115199,131.6839508,130.5349736,444487200
3.44,0,0.8206021705,0.8206021705,0.784750749,0.8206021705,0.784750749,0,0,0,0,8.131524314,131.5197029,130.397654,445783100
3.45,0,0.8197841604,0.8197841604,0.784066175,0.8197841604,0.784066175,0,0,0,0,8.118963917,131.3557957,130.2603777,447079000
3.46,0,0.8189692541,0.8189692541,0.7833847048,0.8189692541,0.7833847048,0,0,0,0,8.106428011,131.1922304,130.1231444,448374900
3.47,0,0.8181574097,0.8181574097,0.7827062965,0.8181574097,0.7827062965,0,0,0,0,8.093918753,131.0290776,129.9860194,449670800
3.48,0,0.8173486136,0.8173486136,0.7820309366,0.8173486136,0.7820309366,0,0,0,0,8.081441145,130.8662864,129.8489556,450966600
3.49,0,0.8165428649,0.8165428649,0.7813586239,0.8165428649,0.7813586239,0,0,0,0,8.068987125,130.7037757,129.7118765,452262500
3.5,0,0.8157401441,0.8157401441,0.7806893392,0.8157401441,0.7806893392,0,0,0,0,8.056559767,130.5416861,129.5749124,453558400
3.51,0,0.8149404497,0.8149404497,0.7800230809,0.8149404497,0.7800230809,0,0,0,0,8.044164151,130.3800159,129.4380617,454854300
3.52,0,0.814143758,0.814143758,0.7793598253,0.814143758,0.7793598253,0,0,0,0,8.031797068,130.218687,129.3012513,456150100
3.53,0,0.8133500699,0.8133500699,0.7786995733,0.8133500699,0.7786995733,0,0,0,0,8.019451883,130.0576784,129.1644604,457446000
3.54,0,0.8125593516,0.8125593516,0.7780422911,0.8125593516,0.7780422911,0,0,0,0,8.007138312,129.8970979,129.02779,458741900
3.55,0,0.8117716234,0.8117716234,0.777387999,0.8117716234,0.777387999,0,0,0,0,7.994850656,129.7368826,128.8911804,460037800
3.56,0,0.8109868441,0.8109868441,0.7767366558,0.8109868441,0.7767366558,0,0,0,0,7.982587696,129.5770231,128.7546224,461333700
3.57,0,0.810205002,0.810205002,0.7760882499,0.810205002,0.7760882499,0,0,0,0,7.970356443,129.417603,128.6181944,462629500
3.58,0,0.8094261308,0.8094261308,0.7754428148,0.8094261308,0.7754428148,0,0,0,0,7.958151116,129.2584983,128.4817795,463925400
3.59,0,0.8086501555,0.8086501555,0.7748002755,0.8086501555,0.7748002755,0,0,0,0,7.951384827,129.0997816,128.337744,465221300
3.6,0,0.8078771024,0.8078771024,0.7741606585,0.8078771024,0.7741606585,0,0,0,0,7.948103186,128.9414823,128.1891293,466517200
3.61,0,0.8071069472,0.8071069472,0.7735239395,0.8071069472,0.7735239395,0,0,0,0,7.944848412,128.783519,128.0408398,467813100
3.62,0,0.8063396801,0.8063396801,0.7728901084,0.8063396801,0.7728901084,0,0,0,0,7.941620732,128.6259449,127.8929254,469109000
3.63,0,0.8055752899,0.8055752899,0.7722591543,0.8055752899,0.7722591543,0,0,0,0,7.93842172,128.4687359,127.7453635,470404900
3.64,0,0.8048137644,0.8048137644,0.771631065,0.8048137644,0.771631065,0,0,0,0,7.935246671,128.3119416,127.5981999,471700700
3.65,0,0.8040550893,0.8040550893,0.7710058259,0.8040550893,0.7710058259,0,0,0,0,7.932099651,128.1555512,127.4514249,472996600
3.66,0,0.8032992474,0.8032992474,0.7703834201,0.8032992474,0.7703834201,0,0,0,0,7.928977605,127.9994881,127.3049662,474292500
3.67,0,0.8025462445,0.8025462445,0.7697638534,0.8025462445,0.7697638534,0,0,0,0,7.92588239,127.8438274,127.1588944,475588400
3.68,0,0.8017960563,0.8017960563,0.7691471013,0.8017960563,0.7691471013,0,0,0,0,7.922813226,127.6885551,127.0131961,476884300
3.69,0,0.8010486631,0.8010486631,0.7685331442,0.8010486631,0.7685331442,0,0,0,0,7.919770118,127.5336787,126.8678781,478180100
3.7,0,0.8003040628,0.8003040628,0.76792198,0.8003040628,0.76792198,0,0,0,0,7.916752996,127.3791951,126.7229377,479476000
3.71,0,0.7995622333,0.7995622333,0.7673135866,0.7995622333,0.7673135866,0,0,0,0,7.91376095,127.2250977,126.5783682,480771900
3.72,0,0.7988231928,0.7988231928,0.7667079822,0.7988231928,0.7667079822,0,0,0,0,7.910795825,127.0714146,126.434196,482067800
3.73,0,0.7980868708,0.7980868708,0.7661050963,0.7980868708,0.7661050963,0,0,0,0,7.907854917,126.9180538,126.2903348,483363600
3.74,0,0.7973533114,0.7973533114,0.765504973,0.7973533114,0.765504973,0,0,0,0,7.904940023,126.7651485,126.1469093,484659600
3.75,0,0.7966224844,0.7966224844,0.7649075821,0.7966224844,0.7649075821,0,0,0,0,7.902051141,126.6125971,126.0038241,485955400
3.76,0,0.7958943672,0.7958943672,0.7643129011,0.7958943672,0.7643129011,0,0,0,0,7.900070681,126.4527368,125.8539704,487251300
3.77,0,0.7951689481,0.7951689481,0.763720918,0.7951689481,0.763720918,0,0,0,0,7.898097207,126.2934773,125.7046849,488547200
3.78,0,0.7944462274,0.7944462274,0.7631316334,0.7944462274,0.7631316334,0,0,0,0,7.896123201,126.134876,125.5560206,489843100
3.79,0,0.7937261873,0.7937261873,0.7625450294,0.7937261873,0.7625450294,0,0,0,0,7.894149326,125.976918,125.4079637,491138900
3.8,0,0.7930088111,0.7930088111,0.7619610893,0.7930088111,0.7619610893,0,0,0,0,7.892173302,125.8195361,125.2604511,492434800
3.81,0,0.7922940932,0.7922940932,0.7613798075,0.7922940932,0.7613798075,0,0,0,0,7.890198976,125.6628588,125.1136033,493730700
3.82,0,0.7915820024,0.7915820024,0.7608011528,0.7915820024,0.7608011528,0,0,0,0,7.888222884,125.5067553,124.9672975,495026600
3.83,0,0.7908725475,0.7908725475,0.7602251341,0.7908725475,0.7602251341,0,0,0,0,7.886248872,125.3513537,124.8216541,496322500
3.84,0,0.7901657202,0.7901657202,0.7596517429,0.7901657202,0.7596517429,0,0,0,0,7.884272819,125.1965117,124.6765393,497618300
3.85,0,0.7894614867,0.7894614867,0.7590809454,0.7894614867,0.7590809454,0,0,0,0,7.882297103,125.0422945,124.5320144,498914200
3.86,0,0.7887598504,0.7887598504,0.7584654282,0.7887598504,0.7584654282,0,0,0,0,7.880322791,124.8887159,124.3880925,500210100
3.87,0,0.7880607784,0.7880607784,0.7578524752,0.7880607784,0.7578524752,0,0,0,0,7.878349353,124.735761,124.2447593,501506000
3.88,0,0.7873642809,0.7873642809,0.7572420968,0.7873642809,0.7572420968,0,0,0,0,7.876374732,124.5834077,124.1019942,502801900
3.89,0,0.7866703406,0.7866703406,0.7566342755,0.7866703406,0.7566342755,0,0,0,0,7.874401429,124.4316276,123.9597705,504097800
3.9,0,0.7859789318,0.7859789318,0.7560289858,0.7859789318,0.7560289858,0,0,0,0,7.872428479,124.2805039,123.8181663,505393600
3.91,0,0.7852900655,0.7852900655,0.7554262385,0.7852900655,0.7554262385,0,0,0,0,7.870456106,124.1299384,123.6770895,506689500
3.92,0,0.7846037035,0.7846037035,0.7548259956,0.7846037035,0.7548259956,0,0,0,0,7.868484622,123.9800309,123.5366335,507985400
3.93,0,0.7839198512,0.7839198512,0.7542282623,0.7839198512,0.7542282623,0,0,0,0,7.866514004,123.8306803,123.3967036,509281300
3.94,0,0.7832384778,0.7832384778,0.753633008,0.7832384778,0.753633008,0,0,0,0,7.864544749,123.6819291,123.2573396,510577200
3.95,0,0.7825595966,0.7825595966,0.7530402459,0.7825595966,0.7530402459,0,0,0,0,7.862574834,123.5337608,123.118526,511873100
3.96,0,0.7818831793,0.7818831793,0.7524499477,0.7818831793,0.7524499477,0,0,0,0,7.860606724,123.3861887,122.9802754,513168900
3.97,0,0.7812092035,0.7812092035,0.7518620909,0.7812092035,0.7518620909,0,0,0,0,7.858640243,123.2392217,122.8425958,514464800
3.98,0,0.7805376663,0.7805376663,0.7512766728,0.7805376663,0.7512766728,0,0,0,0,7.856674827,123.0928415,122.7054703,515760700
3.99,0,0.7798685631,0.7798685631,0.7506936886,0.7798685631,0.7506936886,0,0,0,0,7.854709728,122.9470341,122.5688857,517056600
4,0,0.7792018785,0.7792018785,0.7501131231,0.7792018785,0.7501131231,0,0,0,0,7.852747041,122.8017741,122.4328181,518352400
4.01,0,0.7785375793,0.7785375793,0.7495349429,0.7785375793,0.7495349429,0,0,0,0,7.850783933,122.6571235,122.2973256,519648400
4.02,0,0.7778756839,0.7778756839,0.7489591665,0.7778756839,0.7489591665,0,0,0,0,7.848823525,122.5130219,122.1623516,520944200
4.03,0,0.7772161512,0.7772161512,0.7483857529,0.7772161512,0.7483857529,0,0,0,0,7.846864194,122.3694859,122.0279117,522240100
4.04,0,0.7765589932,0.7765589932,0.747814714,0.7765589932,0.747814714,0,0,0,0,7.844906978,122.2265309,121.8940202,523536000
4.05,0,0.7759041832,0.7759041832,0.747246023,0.7759041832,0.747246023,0,0,0,0,7.842949034,122.0841226,121.760645,524831900
4.06,0,0.7752516999,0.7752516999,0.7466796588,0.7752516999,0.7466796588,0,0,0,0,7.84099468,121.9423529,121.627872,526127700
4.07,0,0.7746015465,0.7746015465,0.7461156245,0.7746015465,0.7461156245,0,0,0,0,7.839041127,121.8010382,121.4955296,527423600
4.08,0,0.7739536992,0.7739536992,0.7455538962,0.7739536992,0.7455538962,0,0,0,0,7.837088359,121.6603223,121.363752,528719500
4.09,0,0.7733081561,0.7733081561,0.7449944722,0.7733081561,0.7449944722,0,0,0,0,7.835138566,121.5201886,121.2325238,530015400
4.1,0,0.7726648987,0.7726648987,0.7444373339,0.7726648987,0.7444373339,0,0,0,0,7.833190051,121.3805533,121.1017666,531311200
4.11,0,0.7720239223,0.7720239223,0.7438824765,0.7720239223,0.7438824765,0,0,0,0,7.831242892,121.2415161,120.9715736,532607200
4.12,0,0.7713851885,0.7713851885,0.7433298618,0.7713851885,0.7433298618,0,0,0,0,7.829297297,121.1030269,120.8418979,533903000
4.13,0,0.7707487097,0.7707487097,0.742779502,0.7707487097,0.742779502,0,0,0,0,7.827353439,120.9650404,120.7126972,535198900
4.14,0,0.7701144656,0.7701144656,0.742231377,0.7701144656,0.742231377,0,0,0,0,7.825411469,120.8276008,120.5840126,536494800
4.15,0,0.7694824431,0.7694824431,0.7416854735,0.7694824431,0.7416854735,0,0,0,0,7.823472486,120.6907199,120.4558554,537790700
4.16,0,0.7688526275,0.7688526275,0.741141777,0.7688526275,0.741141777,0,0,0,0,7.821533584,120.5543605,120.3281905,539086500
4.17,0,0.7682250173,0.7682250173,0.7406002858,0.7682250173,0.7406002858,0,0,0,0,7.81959729,120.4185432,120.2010373,540382500
4.18,0,0.7675995728,0.7675995728,0.7400609604,0.7675995728,0.7400609604,0,0,0,0,7.817662404,120.2832583,120.0743866,541678300
4.19,0,0.7669763038,0.7669763038,0.7395238105,0.7669763038,0.7395238105,0,0,0,0,7.815730076,120.1485201,119.9482518,542974200
4.2,0,0.7663551943,0.7663551943,0.7389888201,0.7663551943,0.7389888201,0,0,0,0,7.813798646,120.0142953,119.8226017,544270000
4.21,0,0.7657362268,0.7657362268,0.7384559716,0.7657362268,0.7384559716,0,0,0,0,7.811870248,119.8806142,119.6974648,545566000
4.22,0,0.7651193829,0.7651193829,0.7379252468,0.7651193829,0.7379252468,0,0,0,0,7.809942939,119.7474019,119.5727707,546861800
4.23,0,0.7645046752,0.7645046752,0.7373966581,0.7645046752,0.7373966581,0,0,0,0,7.808017895,119.6147644,119.4486187,548157700
4.24,0,0.7638920629,0.7638920629,0.7368701649,0.7638920629,0.7368701649,0,0,0,0,7.806095374,119.4826054,119.3249186,549453600
4.25,0,0.7632815437,0.7632815437,0.7363457647,0.7632815437,0.7363457647,0,0,0,0,7.804174072,119.3510132,119.2017531,550749500
4.26,0,0.7626731013,0.7626731013,0.7358234414,0.7626731013,0.7358234414,0,0,0,0,7.802254764,119.2198842,119.0790252,552045400
4.27,0,0.7620667201,0.7620667201,0.7353031792,0.7620667201,0.7353031792,0,0,0,0,7.801603375,119.0786869,118.9469026,553341200
4.28,0,0.761462398,0.761462398,0.7347849762,0.761462398,0.7347849762,0,0,0,0,7.800166661,118.9424377,118.8193987,554637100
4.29,0,0.7608601188,0.7608601188,0.7342688161,0.7608601188,0.7342688161,0,0,0,0,7.798740442,118.8065406,118.6922276,555933000
4.3,0,0.7602598752,0.7602598752,0.7337546915,0.7602598752,0.7337546915,0,0,0,0,7.797321999,118.6711425,118.5655267,557228900
4.31,0,0.759661628,0.759661628,0.7332425634,0.759661628,0.7332425634,0,0,0,0,7.795914812,118.5360975,118.4391595,558524700
4.32,0,0.759065393,0.759065393,0.7327324475,0.759065393,0.7327324475,0,0,0,0,7.794516266,118.4015209,118.3132337,559820700
4.33,0,0.7584711441,0.7584711441,0.7322243176,0.7584711441,0.7322243176,0,0,0,0,7.793127003,118.2673606,118.1877007,561116500
4.34,0,0.7578788536,0.7578788536,0.7317181462,0.7578788536,0.7317181462,0,0,0,0,7.791747822,118.1336388,118.062581,562412400
4.35,0,0.7572885454,0.7572885454,0.731213957,0.7572885454,0.731213957,0,0,0,0,7.790378297,118.0002861,117.9378098,563708300
4.36,0,0.7567001842,0.7567001842,0.7307117149,0.7567001842,0.7307117149,0,0,0,0,7.789017521,117.8673848,117.8134639,565004200
4.37,0,0.7561137624,0.7561137624,0.7302114122,0.7561137624,0.7302114122,0,0,0,0,7.787667039,117.7348713,117.6894839,566300000
4.38,0,0.7555292461,0.7555292461,0.7297130149,0.7555292461,0.7297130149,0,0,0,0,7.786326561,117.602821,117.5659403,567596000
4.39,0,0.754946666,0.754946666,0.729227975,0.754946666,0.729227975,0,0,0,0,7.784994977,117.4711324,117.4427379,568891800
4.4,0,0.7543659752,0.7543659752,0.7287709956,0.7543659752,0.7287709956,0,0,0,0,7.78367361,117.3398616,117.3199294,570187700
4.41,0,0.7537871618,0.7537871618,0.7283151379,0.7537871618,0.7283151379,0,0,0,0,7.78235991,117.2089864,117.1974938,571483500
4.42,0,0.7532102172,0.7532102172,0.7278603993,0.7532102172,0.7278603993,0,0,0,0,7.781057866,117.0785849,117.0755042,572779500
4.43,0,0.7526351429,0.7526351429,0.7274067871,0.7526351429,0.7274067871,0,0,0,0,7.779764251,116.9485281,116.9538399,574075300
4.44,0,0.7520619119,0.7520619119,0.7269542799,0.7520619119,0.7269542799,0,0,0,0,7.778479065,116.8188652,116.8325468,575371200
4.45,0,0.7514905156,0.7514905156,0.7265028748,0.7514905156,0.7265028748,0,0,0,0,7.777205427,116.689635,116.7116612,576667100
4.46,0,0.7509209204,0.7509209204,0.7260525439,0.7509209204,0.7260525439,0,0,0,0,7.775940725,116.5607955,116.5911438,577963000
4.47,0,0.7503531571,0.7503531571,0.7256033236,0.7503531571,0.7256033236,0,0,0,0,7.774684785,116.4323054,116.4709559,579258800
4.48,0,0.7497871637,0.7497871637,0.7251551575,0.7497871637,0.7251551575,0,0,0,0,7.773438646,116.304264,116.3511904,580554800
4.49,0,0.7492229757,0.7492229757,0.7247080863,0.7492229757,0.7247080863,0,0,0,0,7.772201656,116.1766143,116.2317938,581850600
4.5,0,0.7486605366,0.7486605366,0.7242620592,0.7486605366,0.7242620592,0,0,0,0,7.770974095,116.0493071,116.1127202,583146500
4.51,0,0.7480998517,0.7480998517,0.7238170866,0.7480998517,0.7238170866,0,0,0,0,7.769757643,115.9224649,115.9940839,584442400
4.52,0,0.7475409196,0.7475409196,0.7233731727,0.7475409196,0.7233731727,0,0,0,0,7.768548712,115.795943,115.8757499,585738200
4.53,0,0.7469837155,0.7469837155,0.7229302978,0.7469837155,0.7229302978,0,0,0,0,7.76735017,115.6698722,115.7578402,587034200
4.54,0,0.7464282258,0.7464282258,0.7224884536,0.7464282258,0.7224884536,0,0,0,0,7.766161337,115.5441481,115.6402572,588330000
4.55,0,0.7458744203,0.7458744203,0.722047615,0.7458744203,0.722047615,0,0,0,0,7.764981145,115.4188006,115.5230287,589625900
4.56,0,0.7453223231,0.7453223231,0.7216078114,0.7453223231,0.7216078114,0,0,0,0,7.763809849,115.2938312,115.4061563,590921800
4.57,0,0.7447719191,0.7447719191,0.7211690325,0.7447719191,0.7211690325,0,0,0,0,7.762648568,115.1692941,115.2896905,592217700
4.58,0,0.7442231521,0.7442231521,0.7207312274,0.7442231521,0.7207312274,0,0,0,0,7.761497115,115.0451063,115.1735537,593513500
4.59,0,0.7436760443,0.7436760443,0.7202944233,0.7436760443,0.7202944233,0,0,0,0,7.760352931,114.9212726,115.0577503,594809500
4.6,0,0.7431305831,0.7431305831,0.7198586123,0.7431305831,0.7198586123,0,0,0,0,7.759219788,114.7978395,114.9423238,596105300
4.61,0,0.7425867349,0.7425867349,0.7194237659,0.7425867349,0.7194237659,0,0,0,0,7.7580961,114.6747431,114.8272142,597401200
4.62,0,0.7420444912,0.7420444912,0.7189898804,0.7420444912,0.7189898804,0,0,0,0,7.756981868,114.5520654,114.7124985,598697100
4.63,0,0.7415038621,0.7415038621,0.7185569708,0.7415038621,0.7185569708,0,0,0,0,7.755876185,114.4297525,114.598126,599993000
4.64,0,0.7409648296,0.7409648296,0.7181250237,0.7409648296,0.7181250237,0,0,0,0,7.754780009,114.3078193,114.4841107,601288800
4.65,0,0.7404273479,0.7404273479,0.7176939981,0.7404273479,0.7176939981,0,0,0,0,7.753692569,114.1862041,114.3703948,602584700
4.66,0,0.7398914362,0.7398914362,0.717263918,0.7398914362,0.717263918,0,0,0,0,7.752615957,114.0650237,114.2570876,603880600
4.67,0,0.7393570691,0.7393570691,0.7168347626,0.7393570691,0.7168347626,0,0,0,0,7.75154736,113.9441939,114.1441102,605176500
4.68,0,0.7388242364,0.7388242364,0.7164065261,0.7388242364,0.7164065261,0,0,0,0,7.750487618,113.823687,114.0314367,606472300
4.69,0,0.7382929322,0.7382929322,0.7159792073,0.7382929322,0.7159792073,0,0,0,0,7.749436918,113.7035455,113.9191069,607768300
4.7,0,0.7377631357,0.7377631357,0.7155527901,0.7377631357,0.7155527901,0,0,0,0,7.748396419,113.583822,113.8071698,609064100
4.71,0,0.7372348318,0.7372348318,0.7151272636,0.7372348318,0.7151272636,0,0,0,0,7.747364216,113.4644066,113.6955225,610360000
4.72,0,0.7367080095,0.7367080095,0.7147026214,0.7367080095,0.7147026214,0,0,0,0,7.746341494,113.3453979,113.5842576,611655900
4.73,0,0.7361826535,0.7361826535,0.7142788526,0.7361826535,0.7142788526,0,0,0,0,7.745327161,113.2266948,113.4732801,612951700
4.74,0,0.7356587636,0.7356587636,0.7138559611,0.7356587636,0.7138559611,0,0,0,0,7.744323149,113.1083718,113.3626597,614247600
4.75,0,0.7351363039,0.7351363039,0.7134339157,0.7351363039,0.7134339157,0,0,0,0,7.743327832,112.9903999,113.2523694,615543600
4.76,0,0.7346152833,0.7346152833,0.7130127294,0.7346152833,0.7130127294,0,0,0,0,7.742340411,112.8727636,113.1423948,616839400
4.77,0,0.7340956973,0.7340956973,0.7125924019,0.7340956973,0.7125924019,0,0,0,0,7.741363523,112.755505,113.0327748,618135300
4.78,0,0.7335774869,0.7335774869,0.7121728786,0.7335774869,0.7121728786,0,0,0,0,7.740394585,112.6385869,112.9234748,619431200
4.79,0,0.7330606924,0.7330606924,0.7117542038,0.7330606924,0.7117542038,0,0,0,0,7.739435594,112.5220304,112.8145146,620727000
4.8,0,0.7325452575,0.7325452575,0.7113363253,0.7325452575,0.7113363253,0,0,0,0,7.738484645,112.4057692,112.7058321,622023000
4.81,0,0.7320312047,0.7320312047,0.7109192698,0.7320312047,0.7109192698,0,0,0,0,7.737542671,112.2899,112.5975176,623318800
4.82,0,0.7315185109,0.7315185109,0.7105030183,0.7315185109,0.7105030183,0,0,0,0,7.736610085,112.1743836,112.4895345,624614700
4.83,0,0.7310071477,0.7310071477,0.7100875462,0.7310071477,0.7100875462,0,0,0,0,7.735686727,112.0592157,112.3818787,625910600
4.84,0,0.7304971152,0.7304971152,0.7096728579,0.7304971152,0.7096728579,0,0,0,0,7.734771624,111.9443414,112.2744989,627206500
4.85,0,0.7299883872,0.7299883872,0.709258931,0.7299883872,0.709258931,0,0,0,0,7.733865936,111.8298639,112.1674916,628502300
4.86,0,0.7294809762,0.7294809762,0.7088457819,0.7294809762,0.7088457819,0,0,0,0,7.732967823,111.7156679,112.0607488,629798200
4.87,0,0.7289748514,0.7289748514,0.7084333837,0.7289748514,0.7084333837,0,0,0,0,7.732080245,111.6018765,111.9543857,631094100
4.88,0,0.7284699999,0.7284699999,0.7080217274,0.7284699999,0.7080217274,0,0,0,0,7.731199361,111.4883536,111.848275,632390000
4.89,0,0.727966416,0.727966416,0.707610811,0.727966416,0.707610811,0,0,0,0,7.7303284,111.3752221,111.7425315,633685800
4.9,0,0.7274640797,0.7274640797,0.7072006185,0.7274640797,0.7072006185,0,0,0,0,7.729465906,111.2623868,111.6370661,634981800
4.91,0,0.7269629876,0.7269629876,0.7067911501,0.7269629876,0.7067911501,0,0,0,0,7.728612386,111.1498922,111.5319206,636277600
4.92,0,0.7264631142,0.7264631142,0.706382384,0.7264631142,0.706382384,0,0,0,0,7.727767002,111.0377171,111.427075,637573500
4.93,0,0.7259644513,0.7259644513,0.7059743158,0.7259644513,0.7059743158,0,0,0,0,7.726931499,110.9259331,111.3225963,638869400
4.94,0,0.7254669919,0.7254669919,0.7055669419,0.7254669919,0.7055669419,0,0,0,0,7.726103997,110.8144364,111.2183873,640165200
4.95,0,0.7249707344,0.7249707344,0.7051602647,0.7249707344,0.7051602647,0,0,0,0,7.725284817,110.7032628,111.1144815,641461100
4.96,0,0.724475624,0.724475624,0.7047542329,0.724475624,0.7047542329,0,0,0,0,7.724474798,110.5924249,111.0108906,642757100
4.97,0,0.723981702,0.723981702,0.7043488911,0.723981702,0.7043488911,0,0,0,0,7.723672288,110.4818959,110.9075897,644052900
4.98,0,0.7234889015,0.7234889015,0.7039441761,0.7234889015,0.7039441761,0,0,0,0,7.722879871,110.3717215,110.8046212,645348800
4.99,0,0.7229972612,0.7229972612,0.7035401302,0.7229972612,0.7035401302,0,0,0,0,7.722094217,110.2618411,110.7019288,646644700
5,0,0.7225067284,0.7225067284,0.7031367041,0.7225067284,0.7031367041,0,0,0,0,7.721317937,110.1522565,110.5995138,647940500